image_path,source_dataset,original_label,claricyte_label,split
demo_data/images/Band_Neutrophil/BNE_79792.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_47.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_134080.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_576430.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_67379.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_823298.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_842957.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_447220.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_899210.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_779452.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_975675.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_490207.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_189116.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_399708.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_747210.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_855924.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_918009.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_880246.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_112202.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_358253.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_814356.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_66312.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_859248.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_630551.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_229212.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_395028.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_732043.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_490072.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_312108.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_172654.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_529838.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_37471.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_136177.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_699056.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_696559.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_402878.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_834548.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_948962.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_359031.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_471764.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_86548.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_155334.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_221448.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_749679.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_301694.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_19177.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_407207.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_777817.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_236154.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_902264.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_575911.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_588625.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_383070.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_865656.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_977622.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_568376.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_623568.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_529065.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_321079.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_509829.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_82173.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_461786.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_541337.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_302902.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_272765.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_176988.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_245512.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_652110.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_341127.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_787150.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_522125.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_148818.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_716119.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_335261.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_535432.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_70524.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_47583.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_2234.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_938332.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_960438.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_29912.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_528736.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_243092.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_428208.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_926006.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_905158.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_263017.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_532468.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_897436.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_326859.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_913784.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_844272.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_32318.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_617871.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_526870.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_176538.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_42604.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_106564.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_903691.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_793799.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_907484.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_528277.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_546259.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_237312.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_697892.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_20976.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_578419.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_70005.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_117234.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_906482.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_846805.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_322867.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_780772.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_141509.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_60203.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_721078.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_326816.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_808282.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_741894.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_457075.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_166163.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_630009.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_97369.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_608112.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_631393.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_282906.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_689406.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_548349.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_267802.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_508288.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_929161.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_671361.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_189978.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_720265.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_389244.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_438939.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_423353.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_634126.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_902638.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_581610.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_182479.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_800035.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_472256.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_104290.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_901674.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_423983.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_944885.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_486480.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_524469.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_120688.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_100884.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_296615.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_140435.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_500713.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_500806.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_488521.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_333022.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_981011.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_316390.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_181047.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_569632.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_868537.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_305691.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_377470.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_701921.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_363396.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_950456.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_792755.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_860699.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_388079.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_30720.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_340421.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_320312.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_518391.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_848740.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_615482.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_256260.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_23089841.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_346352.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_348138.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_193211.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_131711.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_580553.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_499539.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_672698.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_881031.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_81939.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_87643.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_273880.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_763253.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_589500.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_385552.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_331375.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_434081.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_659964.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_243574.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_196807.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_732204.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_847491.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_887335.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_47754.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_633335.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_174412.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_767118.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_808855.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_315212.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_555760.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_330244.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_240687.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_291685.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_566153.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_597310.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_507377.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_776969.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_645203.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_816399.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_147402.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_842653.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_522395.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_679601.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_362677.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_692597.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_956212.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_700831.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_901206.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_218093.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/NEUTROPHIL_816359.jpg,acevedo,NEUTROPHIL,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_203314.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_713759.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_502348.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_671537.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_374094.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_612179.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_500326.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_64091.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_512539.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_595972.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_901002.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_178978.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_644595.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_250620.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_813359.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_812799.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_862462.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_178345.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_285298.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_836516.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_253464.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_296916.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_555398.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_785608.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_206551.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_420606.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_728292.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_32210.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_962063.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_665149.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_72747.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_401601.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_205163.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_995267.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_422401.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_610007.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_425258.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_259972.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_676375.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_60560.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_605370.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_188271.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_954079.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_893365.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_776538.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_651856.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_279168.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_893880.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_98903.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_415544.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_959704.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_93721.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_187031.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_581736.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_479670.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_32523.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_55966.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_845828.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_181343.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_510602.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_773284.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_229935.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_580802.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_823567.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_382707.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_718085.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_121190.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_87252.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_664333.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_939651.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_873947.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_331752.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_74267.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_859907.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_925681.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_87596.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_60114.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_304452.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_427035.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_981447.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_224062.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_566829.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_690093.jpg,acevedo,BNE,Band Neutrophil,val
